1,(Fx) Mellemgang - Smart light Predefined S5 Option command,HREG,401374,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S5 Enable command,HREG,401375,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step1 Enable,HREG,401376,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step1 Delay,HREG,401377,unsignedInt,
1,(Fx) Mellemgang - Smart light A Sequence - Step1 Level command,HREG,401379,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step1 Tc command,HREG,401380,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step1 Option command,HREG,401381,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step1 Enable command,HREG,401382,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step2 Enable,HREG,401383,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step2 Delay,HREG,401384,unsignedInt,
1,(Fx) Mellemgang - Smart light A Sequence - Step2 Level command,HREG,401386,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step2 Tc command,HREG,401387,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step2 Option command,HREG,401388,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step2 Enable command,HREG,401389,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step3 Enable,HREG,401390,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step3 Delay,HREG,401391,unsignedInt,
1,(Fx) Mellemgang - Smart light A Sequence - Step3 Level command,HREG,401393,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step3 Tc command,HREG,401394,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step3 Option command,HREG,401395,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step3 Enable command,HREG,401396,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step4 Enable,HREG,401397,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step4 Delay,HREG,401398,unsignedInt,
1,(Fx) Mellemgang - Smart light A Sequence - Step4 Level command,HREG,401400,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step4 Tc command,HREG,401401,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step4 Option command,HREG,401402,unsignedShort,
1,(Fx) Mellemgang - Smart light A Sequence - Step4 Enable command,HREG,401403,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step1 Enable,HREG,401404,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step1 Delay,HREG,401405,unsignedInt,
1,(Fx) Mellemgang - Smart light B Sequence - Step1 Level command,HREG,401407,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step1 Tc command,HREG,401408,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step1 Option command,HREG,401409,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step1 Enable command,HREG,401410,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step2 Enable,HREG,401411,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step2 Delay,HREG,401412,unsignedInt,
1,(Fx) Mellemgang - Smart light B Sequence - Step2 Level command,HREG,401414,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step2 Tc command,HREG,401415,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step2 Option command,HREG,401416,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step2 Enable command,HREG,401417,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step3 Enable,HREG,401418,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step3 Delay,HREG,401419,unsignedInt,
1,(Fx) Mellemgang - Smart light B Sequence - Step3 Level command,HREG,401421,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step3 Tc command,HREG,401422,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step3 Option command,HREG,401423,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step3 Enable command,HREG,401424,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step4 Enable,HREG,401425,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step4 Delay,HREG,401426,unsignedInt,
1,(Fx) Mellemgang - Smart light B Sequence - Step4 Level command,HREG,401428,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step4 Tc command,HREG, 401465,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step4 Option command,HREG,401430,unsignedShort,
1,(Fx) Mellemgang - Smart light B Sequence - Step4 Enable command,HREG,401431,unsignedShort,
1,(Fx) Mellemgang - Smart light Energy save timer delay,HREG,401432,unsignedInt,
1,(Fx) Mellemgang - Smart light Energy save timer - Primary action Level command,HREG,401434,unsignedShort,
1,(Fx) Mellemgang - Smart light Energy save timer - Primary action Tc command,HREG,401435,unsignedShort,
1,(Fx) Mellemgang - Smart light Energy save timer - Primary action Option command,HREG,401436,unsignedShort,
1,(Fx) Mellemgang - Smart light Energy save timer - Primary action Enable command,HREG,401437,unsignedShort,
1, (Fx) Mellemgang - Smart light Energy save timer - Secondary action Level command,HREG,401438,unsignedShort,
1, (Fx) Mellemgang - Smart light Energy save timer - Secondary action Tc command,HREG,401439,unsignedShort,
1, (Fx) Mellemgang - Smart light Energy save timer - Secondary action Option command,HREG,401440,unsignedShort,
1, (Fx) Mellemgang - Smart light Energy save timer - Secondary action Enable command,HREG,401441,unsignedShort,
1,(Fx) Mellemgang - Smart light Timer to exit disable mode,HREG,401442,unsignedInt,
1,(Fx) Mellemgang - Smart light Timer to refresh output,HREG,401444,unsignedShort,
1,(Fx) Hall - Smart light Working status,IREG,301925,unsignedShort,
1,(Fx) Hall - Smart light Automation status,IREG,301926,unsignedShort,
1,(Fx) Hall - Smart light Virtual level status,IREG,301927,unsignedShort,
1,(Fx) Hall - Smart light Master level status,IREG,301928,unsignedShort,
1,(Fx) Hall - Smart light Slave1 level status,IREG,301929,unsignedShort,
1,(Fx) Hall - Smart light Slave2 level status,IREG,301930,unsignedShort,
1,(Fx) Hall - Smart light Tc level status,IREG,301931,unsignedShort,
1,(Fx) Hall - Smart light Dimmer set status,IREG,301932,unsignedShort,
1,(Fx) Hall - Smart light Tc set status,IREG,301933,unsignedShort,
1,(Fx) Hall - Smart light Constant set status,IREG,301934,unsignedShort,
1,(Fx) Hall - Smart light Room lux status,IREG,301935,unsignedShort,
1,(Fx) Hall - Smart light Room lux estimated status,IREG,301936,unsignedShort,
1,(Fx) Hall - Smart light Automation lux status,IREG,301937,unsignedShort,
